Closure1,Closure2,Closure3,Closure4,Closure5,Closure6,Closure7,Closure8,Closure9,Closure10
1.956194655468352295e+01,3.752290630595172427e+00,2.447636055528104482e+00,1.608587284223599978e+00,8.638803633065267329e-01,6.272798768212960452e-01,2.285459057780669490e+00,7.750655126733971834e-01,1.539840638282432117e+00,3.869050090390437346e-01
1.518068684518812006e+01,2.911895749023036384e+00,1.899442694319577019e+00,1.248314412713880994e+00,6.703983793434861171e-01,4.867889474952269979e-01,1.773588234518533202e+00,6.014752570511958663e-01,1.194964849531477524e+00,3.002504768448093220e-01
2.328960321380871790e+01,4.467314113407129916e+00,2.914049089425276406e+00,1.915114095604985467e+00,1.028498407833188466e+00,7.468121536032457097e-01,2.720968205711267185e+00,9.227593074345092905e-01,1.833267327351411069e+00,4.606322850727256890e-01
2.546769856348610972e+01,4.885107237945680581e+00,3.186577423727063429e+00,2.094219813613337422e+00,1.124685860177754071e+00,8.166556826626560905e-01,2.975439187508235772e+00,1.009057804576914963e+00,2.004718554053808166e+00,5.037116380706033736e-01
2.213532270376054356e+01,4.245904861990101864e+00,2.769622838863270875e+00,1.820197112486755087e+00,9.775239169464765565e-01,7.097986113089648219e-01,2.586111439819649416e+00,8.770254632698445407e-01,1.742406837962945376e+00,4.378024041135193944e-01
2.655955382720735969e+01,5.094542340151621218e+00,3.323192882900907197e+00,2.184003541859650621e+00,1.172903573034955738e+00,8.516674762701674783e-01,3.103002694303513387e+00,1.052318292860922266e+00,2.090665169923588973e+00,5.253068443297810308e-01
1.870032180694690283e+01,3.587017381382302972e+00,2.339827571694447883e+00,1.537735510392858274e+00,8.258299219545952585e-01,5.996507314233395780e-01,2.184793815770222913e+00,7.409270068263562603e-01,1.472016876582345368e+00,3.698634058489212451e-01
1.937788794602385423e+01,3.716985279421482602e+00,2.424606216159799210e+00,1.593452065618734759e+00,8.557521017721172463e-01,6.213777923306146311e-01,2.263955143886015264e+00,7.677729112196527428e-01,1.525352257760197228e+00,3.832646147946308646e-01
1.988354459799516505e+01,3.813978219883013665e+00,2.487875147481272364e+00,1.635032429733847881e+00,8.780825406674608313e-01,6.375923465149727631e-01,2.323031962859237076e+00,7.878075755155237170e-01,1.565155590191695145e+00,3.932657203060234696e-01
2.391465293110208279e+01,4.587208531444709969e+00,2.992256757576715831e+00,1.966512202865682957e+00,1.056101395876868132e+00,7.668552054833303044e-01,2.793993941363803746e+00,9.475244543091363436e-01,1.882468819286007289e+00,4.729948005229757113e-01
2.420327545472917308e+01,4.642570894702234163e+00,3.028369876140473593e+00,1.990245757200331145e+00,1.068847332477421919e+00,7.761102712081319188e-01,2.827714254373508318e+00,9.589599913411380738e-01,1.905188066052286633e+00,4.787033070767918730e-01
1.980289657949586513e+01,3.798508654860685674e+00,2.477784280637629344e+00,1.628400708463515700e+00,8.745210219133651153e-01,6.350062603620070245e-01,2.313609702970322424e+00,7.846122136618595144e-01,1.558807290653352551e+00,3.916706273923797887e-01
2.756790586731926851e+01,5.287960203853305785e+00,3.449360225355500909e+00,2.266920764090615492e+00,1.217433677660161973e+00,8.840016277691380431e-01,3.220810362219548306e+00,1.092270292971948109e+00,2.170038735571511612e+00,5.452504861398355107e-01
2.968448431883803451e+01,5.693953414720760442e+00,3.714191422895545269e+00,2.440967921087862536e+00,1.310904465782064099e+00,9.518725355359025642e-01,3.468094208947408497e+00,1.176131423972078149e+00,2.336647590403556407e+00,5.871131301577768857e-01
1.982645699055776589e+01,3.803027914200926229e+00,2.480732213832158806e+00,1.630338091205018936e+00,8.755614795391390981e-01,6.357617563300311803e-01,2.316362310166949268e+00,7.855457026695839007e-01,1.560661874925236781e+00,3.921366158373121302e-01
2.763131049538350936e+01,5.300122213965989815e+00,3.457293559254741133e+00,2.272134553944296531e+00,1.220233706428993203e+00,8.860347816360528705e-01,3.228218044328767800e+00,1.094782453017938639e+00,2.175029702225856010e+00,5.465045314939486198e-01
1.892884038300226734e+01,3.630850857230552897e+00,2.368420345146081907e+00,1.556526691251264971e+00,8.359215920219448259e-01,6.069784839984054825e-01,2.211492071388952319e+00,7.499811603488919509e-01,1.490004973473870065e+00,3.743831493973014402e-01
2.449829352005898642e+01,4.699160023974155109e+00,3.065283219693215155e+00,2.014505219681694825e+00,1.081875704308756125e+00,7.855704184978115068e-01,2.862181770565322747e+00,9.706489266632735147e-01,1.928410745081309496e+00,4.845383075412924012e-01
2.421271118081218887e+01,4.644380816147179125e+00,3.029550496039742136e+00,1.991021661017067013e+00,1.069264026105219756e+00,7.764128403353162122e-01,2.828816648022467906e+00,9.593338450296520215e-01,1.905930809849981866e+00,4.788899311264607217e-01
2.433482410830182374e+01,4.667804006288970520e+00,3.044829548322918633e+00,2.001063059599260452e+00,1.074656687815509049e+00,7.803285540348636751e-01,2.843083331321246909e+00,9.641720914937361719e-01,1.915543066364564728e+00,4.813051357269890196e-01
2.006080381383779709e+01,3.847979340013551575e+00,2.510054231073911790e+00,1.649608531341059336e+00,8.859105323938210041e-01,6.432763994167830512e-01,2.343741490885508316e+00,7.948307776605200159e-01,1.579108748856225430e+00,3.967716330901184252e-01
1.845525387169901066e+01,3.540009476789606868e+00,2.309164104094749259e+00,1.517583468605569363e+00,8.150074112016433281e-01,5.917923015986069624e-01,2.156162067348958988e+00,7.312171497657741215e-01,1.452726078257148279e+00,3.650163416042045417e-01
2.192055424477966241e+01,4.204708875991030048e+00,2.742750511903254473e+00,1.802536609673130785e+00,9.680394694835132707e-01,7.029117745558823849e-01,2.561019636274876721e+00,8.685161042804016018e-01,1.725501097011471474e+00,4.335546165873130353e-01
2.058209328061328591e+01,3.947970901514945119e+00,2.575279176386995328e+00,1.692474388545539998e+00,9.089313362124499251e-01,6.599922406339688852e-01,2.404644721054208123e+00,8.154848310129381161e-01,1.620142635898376149e+00,4.070819314692150637e-01
1.852369748474051647e+01,3.553138043889093822e+00,2.317727927463896442e+00,1.523211616362599941e+00,8.180299679362210696e-01,5.939870372317845870e-01,2.164158463563194523e+00,7.339289598549666449e-01,1.458113694284908446e+00,3.663700502777490486e-01
2.214722291744095628e+01,4.248187511120661952e+00,2.771111821158117827e+00,1.821175672179285554e+00,9.780494454714074859e-01,7.101802075141649961e-01,2.587501764196081133e+00,8.774969626265854972e-01,1.743343576675431050e+00,4.380377719113362489e-01
2.171482660532965525e+01,4.165247062116588239e+00,2.717009393220157332e+00,1.785619537340501495e+00,9.589542760742864047e-01,6.963148437252929535e-01,2.536984088702834761e+00,8.603649523541009314e-01,1.709307014344008779e+00,4.294856424707302334e-01
2.160972931466239899e+01,4.145087740140662724e+00,2.703859376821921678e+00,1.776977341897368001e+00,9.543130464609466124e-01,6.929447590887909403e-01,2.524705374300244554e+00,8.562008838528452070e-01,1.701034162831484675e+00,4.274069808159747241e-01
1.782669492838680725e+01,3.419441933719487903e+00,2.230517353456979102e+00,1.465896796179048778e+00,7.872494512874698147e-01,5.716367217112156007e-01,2.082726342211576043e+00,7.063129635549657559e-01,1.403248353647157831e+00,3.525844190977220349e-01
1.819048440601761740e+01,3.489222507171488186e+00,2.276035535381349728e+00,1.495811361491627967e+00,8.033148558843119513e-01,5.833021159540244804e-01,2.125228552022468964e+00,7.207266967280381298e-01,1.431884451791559210e+00,3.597796115974866704e-01
2.844268894695717265e+01,5.455757429162800598e+00,3.558815110149418537e+00,2.338854553216656917e+00,1.256065207632881764e+00,9.120527126091199088e-01,3.323012916927635896e+00,1.126930146182478332e+00,2.238898270175739835e+00,5.625523407578501001e-01
1.745872762760309627e+01,3.348859987733875609e+00,2.184476432624489650e+00,1.435638686670563269e+00,7.709995487229498456e-01,5.598373600032874320e-01,2.039736029453468102e+00,6.917337005030129715e-01,1.374283393451506852e+00,3.453065957258086849e-01
1.895343929622259793e+01,3.635569317703873260e+00,2.371498218135693836e+00,1.558549470472204490e+00,8.370079112197977844e-01,6.077672809216386751e-01,2.214366008748601455e+00,7.509557959370746216e-01,1.491941304611896557e+00,3.748696778066935575e-01
2.018954720288997606e+01,3.872674357513019139e+00,2.526162902062973004e+00,1.660195155631145836e+00,8.915960036937660149e-01,6.474047276994749911e-01,2.358782823496052838e+00,7.999317301940574998e-01,1.589242929614698374e+00,3.993179779523594042e-01
2.072064198004303037e+01,3.974546732570312102e+00,2.592614710518162280e+00,1.703867307727964020e+00,9.150498224512522150e-01,6.644349892566123739e-01,2.420831626542896853e+00,8.209742805650860342e-01,1.631048652698223966e+00,4.098222101861292987e-01
2.532019487298151006e+01,4.856813698020530978e+00,3.168121420374162334e+00,2.082090521660797666e+00,1.118171910178659578e+00,8.119257803213036917e-01,2.958206053546978964e+00,1.003213548578025582e+00,1.993107635053458448e+00,5.007942434980112711e-01
1.748865060554210515e+01,3.354599687995614588e+00,2.188220464921457609e+00,1.438099266024680301e+00,7.723209853693950855e-01,5.607968801544768178e-01,2.043231987321224796e+00,6.929192813025607522e-01,1.376638814335625627e+00,3.458984258904400089e-01
2.443258331894089608e+01,4.686555768497805197e+00,3.057061407154107346e+00,2.009101841563527557e+00,1.078973858510529737e+00,7.834633333594263060e-01,2.854504724014043315e+00,9.680454173154130482e-01,1.923238292649313008e+00,4.832386615226058058e-01
2.910741876633206715e+01,5.583263118136297720e+00,3.641987644566610172e+00,2.393515572348962728e+00,1.285420519296627040e+00,9.333681598245247013e-01,3.400674553637482056e+00,1.153267461684434281e+00,2.291223226002108593e+00,5.756996671782972363e-01
2.038820793675003884e+01,3.910780627164993639e+00,2.551019793152737414e+00,1.676531113275673501e+00,9.003691135917012422e-01,6.537750487877479477e-01,2.381992731178636191e+00,8.078028836657685785e-01,1.604880732855475278e+00,4.032471796202490855e-01
1.868331706788703528e+01,3.583755603579583227e+00,2.337699899362789768e+00,1.536337203381499705e+00,8.250789711166555129e-01,5.991054518115671579e-01,2.182807120080153318e+00,7.402532606446828867e-01,1.470678329409926821e+00,3.695270784440143896e-01
1.992745931469398712e+01,3.822401756853304633e+00,2.493369858534688177e+00,1.638643555787921313e+00,8.800218702382800462e-01,6.390005304093758776e-01,2.328162601917504126e+00,7.895475241610705464e-01,1.568612386538749570e+00,3.941342853955869252e-01
2.252607061485043261e+01,4.320856489202077100e+00,2.818514122413828815e+00,1.852328481384991621e+00,9.947798401466541041e-01,7.223284636348294985e-01,2.631763254183463463e+00,8.925073187788726825e-01,1.773164999536396946e+00,4.455307926790235684e-01
2.389248008014725855e+01,4.582955428070832227e+00,2.989482439116169843e+00,1.964688919788960098e+00,1.055122214664771185e+00,7.661442034786558608e-01,2.791403445427734109e+00,9.466459419359076755e-01,1.880723458369527368e+00,4.725562558681728476e-01
1.681780637425340075e+01,3.225921158145999001e+00,2.104282881125526306e+00,1.382935456169192667e+00,7.426956535228043110e-01,5.392853661753985728e-01,1.964855992351971059e+00,6.663397061772374785e-01,1.323832555694234525e+00,3.326301658711729448e-01
2.003601355403408846e+01,3.843224176240281675e+00,2.506952416356657221e+00,1.647570017608217308e+00,8.848157630882295122e-01,6.424814667104407073e-01,2.340845198144152484e+00,7.938485607134306843e-01,1.577157355656544802e+00,3.962813201416283126e-01
2.768452982066347090e+01,5.310330521971350137e+00,3.463952484481941152e+00,2.276510801966495912e+00,1.222583939312477774e+00,8.877413302002669093e-01,3.234435758331311472e+00,1.096891060334543866e+00,2.179218921308884394e+00,5.475571273320435361e-01
1.832483321324628278e+01,3.514992732500881623e+00,2.292845569273980644e+00,1.506858921730815704e+00,8.092478695582864257e-01,5.876101894381179358e-01,2.140924776195479939e+00,7.260497420017106851e-01,1.442459869350193769e+00,3.624368229506557126e-01
2.629478737950723044e+01,5.043755949430023477e+00,3.290064691804311270e+00,2.162231682915607855e+00,1.161211150995503427e+00,8.431773874011748715e-01,3.072069531573458523e+00,1.041827959398872849e+00,2.069823781021791653e+00,5.200701740140589724e-01
2.484618865189423076e+01,4.765891810607246093e+00,3.108812664262665670e+00,2.043112786098927547e+00,1.097239194442126919e+00,7.967261393681404069e-01,2.902827014022461238e+00,9.844329086386205407e-01,1.955795701908740858e+00,4.914191344953527385e-01
1.430623662727900758e+01,2.744162371855787708e+00,1.790029457956024972e+00,1.176407994951054414e+00,6.317815489667598650e-01,4.587485363100192171e-01,1.671424568673111954e+00,5.668285921829278040e-01,1.126131516512836495e+00,2.829552057163174372e-01
2.367272785065349083e+01,4.540803476092185598e+00,2.961986531247897680e+00,1.946618599381156667e+00,1.045417677576817361e+00,7.590975554846680629e-01,2.765729378587806320e+00,9.379391205601518289e-01,1.863425414313341522e+00,4.682098970791350179e-01
2.367641239221409322e+01,4.541510229417435873e+00,2.962447549620819576e+00,1.946921580819430675e+00,1.045580391603925685e+00,7.592157052183777788e-01,2.766159850517576402e+00,9.380851060880058823e-01,1.863715447148908355e+00,4.682827716052884170e-01
1.982582649281622267e+01,3.802906974765702497e+00,2.480653324494596745e+00,1.630286245104379361e+00,8.755336359594367845e-01,6.357415385799958241e-01,2.316288647928363531e+00,7.855207216660871072e-01,1.560612244585942276e+00,3.921241455683792121e-01
2.523915675062714570e+01,4.841269304911118176e+00,3.157981742832749017e+00,2.075426721982570388e+00,1.114593163943694121e+00,8.093271849685262920e-01,2.948738217089978519e+00,1.000002730387049787e+00,1.986728628051136925e+00,4.991914349342327362e-01
2.586829182495846879e+01,4.961947359019543313e+00,3.236700580317867004e+00,2.127160769910747540e+00,1.142376566534173854e+00,8.295012392645709776e-01,3.022241252699375824e+00,1.024929743532920767e+00,2.036251703462681917e+00,5.116347524200716146e-01
2.427354879006644239e+01,4.656050431466615791e+00,3.037162638600636289e+00,1.996024363809214552e+00,1.071950692068565969e+00,7.783636793242907359e-01,2.835924420489547515e+00,9.617442970097072052e-01,1.910719710729747112e+00,4.800932048238215621e-01
2.494125731858975215e+01,4.784127483949241366e+00,3.120707876004732206e+00,2.050930323476765960e+00,1.101437547305141651e+00,7.997746428167942234e-01,2.913934065399125473e+00,9.881996321947639217e-01,1.963279138999005635e+00,4.932994454983676280e-01
2.293723977632979683e+01,4.399725235106064503e+00,2.869960560105746961e+00,1.886139098491612653e+00,1.012937591657032010e+00,7.355131505597480857e-01,2.679800921690438376e+00,9.087982863493365704e-01,1.805530642816556730e+00,4.536630819526931702e-01
2.064333271301900652e+01,3.959717592867802338e+00,2.582941595991165240e+00,1.697510133428368873e+00,9.116357471956543224e-01,6.619559646176064183e-01,2.411799439276843149e+00,8.179112036615233672e-01,1.624963166739725740e+00,4.082931526062449357e-01
2.306926684667338279e+01,4.425050114593403805e+00,2.886480092902514727e+00,1.896995741307515582e+00,1.018768074486329223e+00,7.397467744575894066e-01,2.695225892970546155e+00,9.140293418926366265e-01,1.815923302243374060e+00,4.562743729457387487e-01
3.204177727288833921e+01,6.146119472956579344e+00,4.009141376451904826e+00,2.634809135226511057e+00,1.415005511548255601e+00,1.027462274507679796e+00,3.743501184353286604e+00,1.269529924312779556e+00,2.522204558205129565e+00,6.337367342630721989e-01
2.343320796603047640e+01,4.494859775326016660e+00,2.932017248590857772e+00,1.926922776184510688e+00,1.034840175774077276e+00,7.514170312943695418e-01,2.737745819369913125e+00,9.284490832751679523e-01,1.844571337036919667e+00,4.634725646840155977e-01
3.011182427295091202e+01,5.775923974317898946e+00,3.767661187610957363e+00,2.476108269432290676e+00,1.329776339998796297e+00,9.655757604694437113e-01,3.518021140612856534e+00,1.193063095863443168e+00,2.370286135824652085e+00,5.955652526674971581e-01
2.709486069639599748e+01,5.197222661056027704e+00,3.390171718066176787e+00,2.228022056097346937e+00,1.196543403117429794e+00,8.688328041698006876e-01,3.165543603995676580e+00,1.073527730881084219e+00,2.132802452572030383e+00,5.358943852211297543e-01
2.092253358152271758e+01,4.013272733712907936e+00,2.617875855246710515e+00,1.720468941007347929e+00,9.239656115598288144e-01,6.709089124192899600e-01,2.444419002574303335e+00,8.289734445116739847e-01,1.646940777319733540e+00,4.138153134121834165e-01
2.316313010200068589e+01,4.443054570976987527e+00,2.898224480782631840e+00,1.904714157189762336e+00,1.022913194854929264e+00,7.427566247848645942e-01,2.706192113866860094e+00,9.177483057446276238e-01,1.823311854021205880e+00,4.581308427786014437e-01
2.387972847047848646e+01,4.580509467728828277e+00,2.987886928183550506e+00,1.963640349437884458e+00,1.054559087413471818e+00,7.657353061268539207e-01,2.789913650854514149e+00,9.461407093478464425e-01,1.879719701063647719e+00,4.723040487761860362e-01
1.452162510542836316e+01,2.785477287334098051e+00,1.816979363150274196e+00,1.194119482207744110e+00,6.412933772623522488e-01,4.656552548037319883e-01,1.696588810225044153e+00,5.753625170034515346e-01,1.143086062970933181e+00,2.872152562615086779e-01
2.333604473853442229e+01,4.476222332106719826e+00,2.919859960550732936e+00,1.918933002170591928e+00,1.030549324450325654e+00,7.483013629632599972e-01,2.726394056510153430e+00,9.245993709512070335e-01,1.836923024235999291e+00,4.615508265120224496e-01
2.846419434132016235e+01,5.459882503809636134e+00,3.561505914895462421e+00,2.340622951050574496e+00,1.257014913115585886e+00,9.127423117289876764e-01,3.325525432653033242e+00,1.127782213202526584e+00,2.240591091495430565e+00,5.629776841548959077e-01
1.929964267027592228e+01,3.701976598447093370e+00,2.414815986053607588e+00,1.587017922918934731e+00,8.522966911844648275e-01,6.188687533249201955e-01,2.254813600957924713e+00,7.646727486365317850e-01,1.519193092821602198e+00,3.817170444116994577e-01
2.608312179790759444e+01,5.003155144370281526e+00,3.263580604048047284e+00,2.144826331044454193e+00,1.151863730531970775e+00,8.363900485449944355e-01,3.047340243036909868e+00,1.033441539772419038e+00,2.053162286555394900e+00,5.158837565973086736e-01
2.369813780927094271e+01,4.545677507895592662e+00,2.965165884115860795e+00,1.948708071214157789e+00,1.046539813567767263e+00,7.599123596590398044e-01,2.768698071908676006e+00,9.389458906455211418e-01,1.865425587802562069e+00,4.687124667104897169e-01
1.960159366096540268e+01,3.759895572415039133e+00,2.452596793282991072e+00,1.611847482836402445e+00,8.656312297902428732e-01,6.285512141023431587e-01,2.290091103876564116e+00,7.766363739714016168e-01,1.542961504872701450e+00,3.876891674034213531e-01
2.012389446332840137e+01,3.860081124071696568e+00,2.517948279246889243e+00,1.654796502601500796e+00,8.886966954707331556e-01,6.452994851424500578e-01,2.351112490286641155e+00,7.973304975353106006e-01,1.584075000333791339e+00,3.980194684342752143e-01
1.828906598168495634e+01,3.508132011994632204e+00,2.288370290429352583e+00,1.503917766886097462e+00,8.076683432616936775e-01,5.864632655087783641e-01,2.136746023170311481e+00,7.246326055429492818e-01,1.439644411465006879e+00,3.617294024998405910e-01
1.851768788659234133e+01,3.551985307950366266e+00,2.316975992626246761e+00,1.522717444520476526e+00,8.177645764621639390e-01,5.937943314611396906e-01,2.163456350893426361e+00,7.336908530665313677e-01,1.457640642003406484e+00,3.662511897328977750e-01
1.862424413961550940e+01,3.572424481972873433e+00,2.330308557773197453e+00,1.531479611066041358e+00,8.224702357030230226e-01,5.972111996692225366e-01,2.175905518615779854e+00,7.379127272367267398e-01,1.466028337379708057e+00,3.683587074036903664e-01
2.015824120737783431e+01,3.866669372614747857e+00,2.522245823404388521e+00,1.657620850146769964e+00,8.902134912377023257e-01,6.464008592473385884e-01,2.355125285080534425e+00,7.986913527401295898e-01,1.586778642945847029e+00,3.986987938418853905e-01
2.661876186302205127e+01,5.105899377521208038e+00,3.330601129459188847e+00,2.188872244126530475e+00,1.175518274969002963e+00,8.535660608158746054e-01,3.109920080636607409e+00,1.054664179376091582e+00,2.095325797096119214e+00,5.264778875880800069e-01
1.726785356138847405e+01,3.312247324046311281e+00,2.160593827423305857e+00,1.419943030057730926e+00,7.625703079412954333e-01,5.537167287865120135e-01,2.017435852816844566e+00,6.841710632382018709e-01,1.359258526517642673e+00,3.415314022854398779e-01
2.307194417927064833e+01,4.425563669315149440e+00,2.886815086957393639e+00,1.897215899519253623e+00,1.018886308888531822e+00,7.398326266940794538e-01,2.695538690780211244e+00,9.141354207103193907e-01,1.816134051491866908e+00,4.563273264383703176e-01
2.096046397288649388e+01,4.020548382469602444e+00,2.622621793655383282e+00,1.723587973413598151e+00,9.256406657360634060e-01,6.721252009494699253e-01,2.448850481633157994e+00,8.304762877050181347e-01,1.649926510763214171e+00,4.145655178140016384e-01
2.555984215589965558e+01,4.902781835793918574e+00,3.198106643400924209e+00,2.101796820874081373e+00,1.128755038051646231e+00,8.196103897076563172e-01,2.986204496947626907e+00,1.012708633521464785e+00,2.011971740630056349e+00,5.055340956341182190e-01
2.970493157696856912e+01,5.697875522108699187e+00,3.716749831185695907e+00,2.442649307923987489e+00,1.311807442627086040e+00,9.525282041078209083e-01,3.470483100623938721e+00,1.176941566488387103e+00,2.338257119338872148e+00,5.875175452587845237e-01
2.226777954089665101e+01,4.271312177543015842e+00,2.786196145076395236e+00,1.831089095210969075e+00,9.833733788222516203e-01,7.140460162515460674e-01,2.601586621563524382e+00,8.822735466390024817e-01,1.752833326966500183e+00,4.404221952281801578e-01
1.960027036379719334e+01,3.759641743096372224e+00,2.452431219276741459e+00,1.611738667540742576e+00,8.655727913094281023e-01,6.285087808157397982e-01,2.289936500576183143e+00,7.765839435041557159e-01,1.542857340046852377e+00,3.876629946347044942e-01
2.022731432451407230e+01,3.879918688552289385e+00,2.530888411783707603e+00,1.663300762296434643e+00,8.932638476712791986e-01,6.486157807679429066e-01,2.363195227443727564e+00,8.014281044634561368e-01,1.592215811096874489e+00,4.000649531315677576e-01
1.897018992910463098e+01,3.638782353924174373e+00,2.373594096113909480e+00,1.559926882223198197e+00,8.377476404067321081e-01,6.083044122802971909e-01,2.216323016735347373e+00,7.516194741567254756e-01,1.493259849530553129e+00,3.752009793849142016e-01
2.643695572493202661e+01,5.071026085815145912e+00,3.307853124424950053e+00,2.173922247146021114e+00,1.167489485390955428e+00,8.477362047947640811e-01,3.088679327120773088e+00,1.047460823246270323e+00,2.081014722329729505e+00,5.228820437233377971e-01
1.823578267070892522e+01,3.497911430521128739e+00,2.281703359163679057e+00,1.499536257292572339e+00,8.053152846887405847e-01,5.847546651579778043e-01,2.130520833598389618e+00,7.225214630437541974e-01,1.435450155675902506e+00,3.606755411237662634e-01
2.579357934239043360e+01,4.947616323631788049e+00,3.227352381475776077e+00,2.121017130314566845e+00,1.139077168572729670e+00,8.271054839785986212e-01,3.013512452651943452e+00,1.021969554042430950e+00,2.030370626315086913e+00,5.101570552153221749e-01
2.634360294006324921e+01,5.053119545736227458e+00,3.296172607790777143e+00,2.166245807469274087e+00,1.163366908045051940e+00,8.447427233827931037e-01,3.077772745449517178e+00,1.043762084786805433e+00,2.073666352808529290e+00,5.210356702056253564e-01
2.072086003476974980e+01,3.974588558914420311e+00,2.592641994030552066e+00,1.703885238461988250e+00,9.150594520244653696e-01,6.644419814719182416e-01,2.420857102287290896e+00,8.209829201295629764e-01,1.631065817121438943e+00,4.098265229709422419e-01
2.681897751918918260e+01,5.144303905855558412e+00,3.355652576028987255e+00,2.205336063701573313e+00,1.184360052207572789e+00,8.599862425594008153e-01,3.133311652820773840e+00,1.062596940553954372e+00,2.111085997796224412e+00,5.304378432112363262e-01
2.386286791374455873e+01,4.577275346375798470e+00,2.985777296278418813e+00,1.962253898601240332e+00,1.053814503849860751e+00,7.651946499134431035e-01,2.787943800257127958e+00,9.454726758261101649e-01,1.878392503365279742e+00,4.719705730744040983e-01
2.704442888021499058e+01,5.187549041367368829e+00,3.383861572432901976e+00,2.223875026148037559e+00,1.194316270170160621e+00,8.672156407983814264e-01,3.159651559930991560e+00,1.071529567694505802e+00,2.128832655404820251e+00,5.348969219962496080e-01
2.161130889010002676e+01,4.145390727683255783e+00,2.704057016958743453e+00,1.777107231065419013e+00,9.543828025150855598e-01,6.929954102795187199e-01,2.524889919073500355e+00,8.562634683427347015e-01,1.701158500889729419e+00,4.274382223719858098e-01
1.617390148079360657e+01,3.102410019212582970e+00,2.023716009666313820e+00,1.329986879657476084e+00,7.142599969923084657e-01,5.186376979525556541e-01,1.889627370957202457e+00,6.408274967983176307e-01,1.273146857347874139e+00,3.198947242356522391e-01
1.742145586764092968e+01,3.341710674893208388e+00,2.179812903702080362e+00,1.432573813807927587e+00,7.693535805445180786e-01,5.586421913664328942e-01,2.035381499541690786e+00,6.902569529992528263e-01,1.371349504920035045e+00,3.445694180331515533e-01
2.206700723953883880e+01,4.232800875860331935e+00,2.761075049771231527e+00,1.814579502462329019e+00,9.745070194262667185e-01,7.076079849384147025e-01,2.578130015473379277e+00,8.743187305757078587e-01,1.737029309313756764e+00,4.364512300251781607e-01
2.363293747024659908e+01,4.533171052029924653e+00,2.957007866702687782e+00,1.943346619275392095e+00,1.043660483926076799e+00,7.578216239279317312e-01,2.761080593506052061e+00,9.363625825861148222e-01,1.860293269739079269e+00,4.674229049744402231e-01
2.109931733069243975e+01,4.047182651818283183e+00,2.639995447348124191e+00,1.735005944785415588e+00,9.317726060750484152e-01,6.765777188488137917e-01,2.465072980933713076e+00,8.359778081520475856e-01,1.660856509090010480e+00,4.173118222018003531e-01
1.748908202571608683e+01,3.354682441205892651e+00,2.188274445212732289e+00,1.438134741891260671e+00,7.723400374312948680e-01,5.608107142170962733e-01,2.043282390952661842e+00,6.929363746371831612e-01,1.376672774060145654e+00,3.459069587133801194e-01
2.038271070405406604e+01,3.909726171020680763e+00,2.550331966667030326e+00,1.676079073465195579e+00,9.001263488256641132e-01,6.535987726979042289e-01,2.381350479129606956e+00,8.075850773515614867e-01,1.604448011997165580e+00,4.031384528705883596e-01
2.917204221010997856e+01,5.595658916372775238e+00,3.650073479510543173e+00,2.398829585943330400e+00,1.288274372512763888e+00,9.354403966410121951e-01,3.408224632281974031e+00,1.155827912529263424e+00,2.296310133107023699e+00,5.769778188197575153e-01
2.461857493381995710e+01,4.722231900825898165e+00,3.080333108737143277e+00,2.024396012101737252e+00,1.087187484050531117e+00,7.894274022696953219e-01,2.876234474665817942e+00,9.754146065694691004e-01,1.937878831931534540e+00,4.869172876365669422e-01
2.186038423520425766e+01,4.193167316844987447e+00,2.735221900960242092e+00,1.797588803889895726e+00,9.653822855684641713e-01,7.009823430399908517e-01,2.553989860735595308e+00,8.661321033227896704e-01,1.720764746991751082e+00,4.323645469777487871e-01
2.532879236650418164e+01,4.858462833207640941e+00,3.169197158674255554e+00,2.082797497253338737e+00,1.118551586393760511e+00,8.122014704047415545e-01,2.959210514907235634e+00,1.003554190584496020e+00,1.993784396431808936e+00,5.009642886057310562e-01
2.317876690648423477e+01,4.446053957300432735e+00,2.900180993972165222e+00,1.905999978352181712e+00,1.023603735967514083e+00,7.432580397520766047e-01,2.708018991184093061e+00,9.183678528765931715e-01,1.824542722683960783e+00,4.584401145559850455e-01
3.033581813307888453e+01,5.818889538113891646e+00,3.795687818127177593e+00,2.494527380952649587e+00,1.339668192873706865e+00,9.727584220004437121e-01,3.544190765148211852e+00,1.201937975239607104e+00,2.387918064609787283e+00,5.999955043418510048e-01
1.991429919554608219e+01,3.819877437934521947e+00,2.491723233949991290e+00,1.637561393526562714e+00,8.794407026904149660e-01,6.385785336569066439e-01,2.326625080412475288e+00,7.890261059849345004e-01,1.567576472949478994e+00,3.938739986187244080e-01
2.295160698385751630e+01,4.402481092660596396e+00,2.871758218383966277e+00,1.887320520149947445e+00,1.013572065758269858e+00,7.359738542092065794e-01,2.681479469604238552e+00,9.093675306746407117e-01,1.806661573726115355e+00,4.539472430684000637e-01
1.889327560368257863e+01,3.624028970265092298e+00,2.363970397594777673e+00,1.553602184141507525e+00,8.343510062730410404e-01,6.058380519699023692e-01,2.207336971240461132e+00,7.485720452672472991e-01,1.487205451844725967e+00,3.736797331383065468e-01
1.890029426904919774e+01,3.625375261250031844e+00,2.364848589259651135e+00,1.554179332015283910e+00,8.346609594349051475e-01,6.060631148251920397e-01,2.208156975133776179e+00,7.488501323919337649e-01,1.487757933987942760e+00,3.738185514700877454e-01
